AREA,ST,STATE,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
08,CO,Colorado,51-0000,Production Occupations,major,"92,740",3.3,42.561,0.65,16.98,"35,320",1.1,9.10,11.21,15.14,20.84,27.93,"18,930","23,310","31,490","43,350","58,090",,
08,CO,Colorado,53-0000,Transportation and Material Moving Occupations,major,"118,010",1.8,54.158,0.80,16.69,"34,720",1.6,8.68,10.82,14.89,20.15,26.90,"18,060","22,510","30,980","41,920","55,940",,
09,CT,Connecticut,11-0000,Management Occupations,major,"108,530",1.2,67.462,1.40,56.19,"116,880",0.8,24.47,34.48,49.02,68.87,#,"50,900","71,720","101,970","143,250",#,,
09,CT,Connecticut,13-0000,Business and Financial Operations Occupations,major,"82,090",1.9,51.024,1.06,38.23,"79,530",1.2,19.72,25.49,33.73,43.91,59.04,"41,010","53,010","70,160","91,320","122,810",,
09,CT,Connecticut,15-0000,Computer and Mathematical Occupations,major,"41,910",2.5,26.049,0.98,39.27,"81,680",0.8,22.20,29.24,38.04,47.95,57.75,"46,180","60,820","79,120","99,740","120,110",,
09,CT,Connecticut,17-0000,Architecture and Engineering Occupations,major,"32,340",2.6,20.102,1.12,36.69,"76,300",1.1,21.90,27.76,35.85,44.07,53.60,"45,560","57,750","74,580","91,660","111,490",,
09,CT,Connecticut,19-0000,"Life, Physical, and Social Science Occupations",major,"12,630",6.9,7.851,0.93,36.78,"76,510",2.4,18.90,23.62,33.79,43.99,57.67,"39,310","49,140","70,280","91,490","119,940",,
09,CT,Connecticut,21-0000,Community and Social Service Occupations,major,"34,490",2.5,21.439,1.45,23.98,"49,880",2.7,12.79,15.83,22.54,30.78,38.22,"26,600","32,930","46,880","64,030","79,500",,
09,CT,Connecticut,23-0000,Legal Occupations,major,"12,880",3.3,8.008,1.02,52.78,"109,790",3.3,19.86,26.29,41.09,67.50,#,"41,300","54,680","85,470","140,410",#,,
09,CT,Connecticut,25-0000,"Education, Training, and Library Occupations",major,"127,770",2.9,79.419,1.21,27.56,"57,330",2.8,11.31,15.49,25.43,36.16,44.44,"23,520","32,220","52,900","75,210","92,430",,
09,CT,Connecticut,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"22,090",3.4,13.731,1.02,26.14,"54,380",2.5,9.82,14.57,22.80,33.65,45.89,"20,420","30,300","47,420","70,000","95,450",,
09,CT,Connecticut,29-0000,Healthcare Practitioners and Technical Occupations,major,"97,170",2.0,60.396,1.03,38.41,"79,890",1.4,18.37,25.46,33.55,43.24,60.66,"38,220","52,950","69,790","89,930","126,180",,
09,CT,Connecticut,31-0000,Healthcare Support Occupations,major,"52,000",2.2,32.324,1.05,15.60,"32,450",0.8,10.77,12.58,14.81,17.82,21.66,"22,410","26,170","30,790","37,070","45,050",,
09,CT,Connecticut,33-0000,Protective Service Occupations,major,"35,920",2.7,22.325,0.89,22.78,"47,390",2.3,9.93,12.97,22.75,30.64,36.31,"20,650","26,970","47,320","63,730","75,520",,
09,CT,Connecticut,35-0000,Food Preparation and Serving Related Occupations,major,"124,430",1.0,77.340,0.88,11.61,"24,150",0.8,8.55,8.88,9.58,12.95,17.56,"17,780","18,460","19,930","26,940","36,520",,
09,CT,Connecticut,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"57,420",1.4,35.689,1.09,14.51,"30,190",1.1,8.92,10.10,13.11,17.52,22.26,"18,560","21,010","27,260","36,440","46,290",,
09,CT,Connecticut,39-0000,Personal Care and Service Occupations,major,"54,750",3.3,34.032,1.21,13.57,"28,220",1.1,8.65,9.16,11.19,15.24,22.15,"17,990","19,060","23,270","31,700","46,070",,
09,CT,Connecticut,41-0000,Sales and Related Occupations,major,"163,870",1.3,101.860,0.96,22.10,"45,970",1.8,8.79,9.51,13.50,25.02,44.47,"18,280","19,780","28,080","52,050","92,490",,
09,CT,Connecticut,43-0000,Office and Administrative Support Occupations,major,"267,420",1.0,166.219,1.00,19.07,"39,660",0.7,10.13,13.50,17.93,23.35,28.75,"21,070","28,080","37,290","48,570","59,810",,
09,CT,Connecticut,45-0000,"Farming, Fishing, and Forestry Occupations",major,520,11.4,0.325,0.10,15.50,"32,240",6.2,8.74,9.32,12.34,19.17,28.16,"18,180","19,380","25,670","39,870","58,560",,
09,CT,Connecticut,47-0000,Construction and Extraction Occupations,major,"44,980",2.5,27.956,0.72,25.16,"52,330",0.8,14.52,18.35,24.28,30.51,36.55,"30,200","38,160","50,510","63,460","76,020",,
09,CT,Connecticut,49-0000,"Installation, Maintenance, and Repair Occupations",major,"52,310",3.2,32.513,0.84,23.78,"49,460",1.1,12.65,16.90,22.68,29.80,36.11,"26,320","35,160","47,170","61,980","75,110",,
09,CT,Connecticut,51-0000,Production Occupations,major,"97,620",2.4,60.679,0.93,18.99,"39,490",1.6,10.17,12.87,17.24,23.01,30.63,"21,160","26,770","35,870","47,850","63,720",,
09,CT,Connecticut,53-0000,Transportation and Material Moving Occupations,major,"85,680",2.1,53.255,0.79,16.09,"33,460",0.9,9.10,10.75,14.31,19.24,25.57,"18,920","22,350","29,760","40,030","53,190",,
10,DE,Delaware,11-0000,Management Occupations,major,"17,060",3.5,42.291,0.88,61.02,"126,920",2.2,31.60,41.22,54.63,74.19,#,"65,730","85,740","113,620","154,320",#,,
10,DE,Delaware,13-0000,Business and Financial Operations Occupations,major,"23,420",3.4,58.061,1.21,33.18,"69,010",1.4,18.31,22.64,29.95,40.72,53.69,"38,080","47,090","62,290","84,690","111,670",,
10,DE,Delaware,15-0000,Computer and Mathematical Occupations,major,"12,710",8.3,31.516,1.19,38.36,"79,800",1.8,21.34,27.53,36.94,47.25,57.22,"44,380","57,270","76,840","98,290","119,010",,
10,DE,Delaware,17-0000,Architecture and Engineering Occupations,major,**,**,**,**,36.07,"75,030",3.3,17.10,23.56,33.05,47.18,60.71,"35,570","49,010","68,750","98,130","126,270",,
10,DE,Delaware,19-0000,"Life, Physical, and Social Science Occupations",major,"5,680",3.5,14.089,1.67,35.79,"74,440",3.5,18.73,25.56,33.52,44.72,57.00,"38,960","53,170","69,720","93,020","118,560",,
10,DE,Delaware,21-0000,Community and Social Service Occupations,major,"6,230",3.3,15.455,1.05,20.44,"42,520",2.3,12.06,15.63,19.23,24.13,31.55,"25,080","32,510","39,990","50,190","65,620",,
10,DE,Delaware,23-0000,Legal Occupations,major,"4,780",6.6,11.849,1.52,54.22,"112,790",5.2,18.43,25.26,45.02,78.43,#,"38,340","52,530","93,630","163,140",#,,
10,DE,Delaware,25-0000,"Education, Training, and Library Occupations",major,"23,600",2.5,58.502,0.89,24.83,"51,640",3.0,11.09,17.24,24.11,32.21,38.09,"23,060","35,850","50,160","67,000","79,220",,
10,DE,Delaware,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"3,320",4.8,8.228,0.61,22.84,"47,500",2.7,9.40,13.07,19.36,29.02,39.14,"19,560","27,190","40,270","60,360","81,410",,
10,DE,Delaware,29-0000,Healthcare Practitioners and Technical Occupations,major,"26,150",4.2,64.818,1.11,37.87,"78,760",2.4,16.18,23.80,31.74,41.49,67.26,"33,660","49,500","66,020","86,310","139,900",,
10,DE,Delaware,31-0000,Healthcare Support Occupations,major,"11,580",4.6,28.708,0.93,13.81,"28,730",1.5,9.77,11.28,13.17,15.52,18.26,"20,320","23,470","27,400","32,280","37,970",,
10,DE,Delaware,33-0000,Protective Service Occupations,major,"9,400",5.9,23.307,0.93,18.50,"38,480",4.0,9.59,11.80,15.88,21.86,32.61,"19,950","24,550","33,030","45,460","67,830",,
10,DE,Delaware,35-0000,Food Preparation and Serving Related Occupations,major,"37,710",1.8,93.470,1.07,10.60,"22,050",1.0,7.72,8.29,9.24,11.72,15.60,"16,060","17,250","19,210","24,380","32,450",,
10,DE,Delaware,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"13,330",5.3,33.048,1.01,12.66,"26,340",2.0,8.02,9.03,11.35,14.94,18.76,"16,690","18,780","23,600","31,080","39,030",,
10,DE,Delaware,39-0000,Personal Care and Service Occupations,major,"8,830",5.2,21.887,0.78,12.53,"26,060",2.0,7.89,8.71,10.72,14.45,19.92,"16,410","18,130","22,310","30,060","41,440",,
10,DE,Delaware,41-0000,Sales and Related Occupations,major,"46,730",2.8,115.834,1.09,17.80,"37,030",2.4,8.02,8.94,12.14,20.59,34.16,"16,690","18,600","25,260","42,840","71,060",,
10,DE,Delaware,43-0000,Office and Administrative Support Occupations,major,"69,740",2.2,172.876,1.04,16.97,"35,300",1.1,9.37,12.07,15.89,20.76,26.32,"19,490","25,120","33,040","43,190","54,740",,
10,DE,Delaware,45-0000,"Farming, Fishing, and Forestry Occupations",major,740,6.3,1.827,0.57,16.68,"34,700",2.2,9.25,12.91,16.38,20.32,23.92,"19,230","26,860","34,070","42,270","49,750",,
10,DE,Delaware,47-0000,Construction and Extraction Occupations,major,"16,060",3.2,39.805,1.03,21.69,"45,110",1.3,12.10,15.47,20.25,27.08,33.74,"25,170","32,170","42,120","56,320","70,180",,
10,DE,Delaware,49-0000,"Installation, Maintenance, and Repair Occupations",major,"14,740",3.2,36.536,0.94,21.71,"45,160",1.0,12.15,15.52,20.74,27.34,33.44,"25,270","32,280","43,150","56,860","69,540",,
10,DE,Delaware,51-0000,Production Occupations,major,"21,460",9.2,53.194,0.82,15.75,"32,750",2.6,9.28,10.50,13.26,19.33,26.49,"19,310","21,830","27,570","40,200","55,090",,
10,DE,Delaware,53-0000,Transportation and Material Moving Occupations,major,"23,600",4.1,58.491,0.87,15.60,"32,450",1.5,8.40,10.08,13.78,18.92,25.78,"17,470","20,970","28,660","39,360","53,630",,
11,DC,District of Columbia,11-0000,Management Occupations,major,"82,930",1.2,128.626,2.67,60.48,"125,800",1.8,29.87,44.97,59.08,71.40,86.68,"62,130","93,540","122,890","148,510","180,300",,
11,DC,District of Columbia,13-0000,Business and Financial Operations Occupations,major,"95,350",1.5,147.888,3.07,41.23,"85,770",1.3,21.83,29.13,39.04,49.93,64.06,"45,400","60,590","81,210","103,860","133,250",,
11,DC,District of Columbia,15-0000,Computer and Mathematical Occupations,major,"33,470",2.7,51.908,1.95,43.59,"90,670",4.1,24.42,32.45,43.20,54.35,64.06,"50,800","67,500","89,850","113,040","133,250",,
11,DC,District of Columbia,17-0000,Architecture and Engineering Occupations,major,"13,230",5.7,20.525,1.14,47.16,"98,090",5.1,23.96,32.86,46.22,60.70,73.38,"49,840","68,350","96,130","126,250","152,640",,
11,DC,District of Columbia,19-0000,"Life, Physical, and Social Science Occupations",major,"19,630",5.7,30.442,3.61,45.90,"95,480",5.8,20.01,30.04,44.39,59.50,73.39,"41,610","62,480","92,340","123,760","152,650",,
11,DC,District of Columbia,21-0000,Community and Social Service Occupations,major,"9,790",4.0,15.181,1.03,25.23,"52,480",4.2,12.02,16.40,22.92,32.50,41.39,"25,000","34,110","47,670","67,610","86,100",,
11,DC,District of Columbia,23-0000,Legal Occupations,major,"38,730",1.2,60.064,7.69,66.43,"138,160",3.5,27.17,40.81,65.23,79.47,#,"56,520","84,880","135,680","165,300",#,,
11,DC,District of Columbia,25-0000,"Education, Training, and Library Occupations",major,"33,540",3.8,52.015,0.79,30.73,"63,920",4.7,10.80,15.52,26.56,37.88,54.26,"22,460","32,270","55,240","78,780","112,860",,
11,DC,District of Columbia,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"25,640",3.0,39.761,2.96,36.43,"75,760",3.0,15.38,22.83,33.65,45.60,57.08,"31,980","47,500","69,980","94,840","118,720",,
11,DC,District of Columbia,29-0000,Healthcare Practitioners and Technical Occupations,major,"29,200",5.7,45.293,0.77,38.06,"79,160",3.9,17.14,24.25,32.57,43.38,63.46,"35,650","50,450","67,750","90,240","132,000",,
11,DC,District of Columbia,31-0000,Healthcare Support Occupations,major,"11,760",6.1,18.247,0.59,15.19,"31,590",3.1,9.58,10.89,14.01,18.16,22.34,"19,920","22,650","29,150","37,780","46,470",,
11,DC,District of Columbia,33-0000,Protective Service Occupations,major,"25,200",3.2,39.091,1.57,27.93,"58,100",11.7,12.61,16.45,24.72,34.36,52.79,"26,230","34,210","51,410","71,470","109,810",,
11,DC,District of Columbia,35-0000,Food Preparation and Serving Related Occupations,major,"44,110",2.8,68.417,0.78,13.24,"27,550",2.1,8.62,9.04,11.00,15.47,20.66,"17,930","18,810","22,880","32,180","42,960",,
11,DC,District of Columbia,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"22,690",4.9,35.188,1.08,14.37,"29,890",1.8,9.58,11.16,13.57,16.68,20.00,"19,920","23,220","28,230","34,690","41,600",,
11,DC,District of Columbia,39-0000,Personal Care and Service Occupations,major,"8,720",6.6,13.532,0.48,16.60,"34,520",3.3,8.86,10.05,14.10,20.20,26.84,"18,430","20,900","29,330","42,020","55,820",,
11,DC,District of Columbia,41-0000,Sales and Related Occupations,major,"24,800",4.2,38.459,0.36,20.43,"42,500",3.0,8.89,9.84,14.51,23.80,40.65,"18,500","20,470","30,180","49,500","84,560",,
11,DC,District of Columbia,43-0000,Office and Administrative Support Occupations,major,"87,690",2.4,136.008,0.82,22.15,"46,070",0.9,12.56,16.11,21.06,26.69,33.40,"26,130","33,510","43,800","55,520","69,460",,
11,DC,District of Columbia,45-0000,"Farming, Fishing, and Forestry Occupations",major,90,0.7,0.133,0.04,24.81,"51,600",3.9,18.65,22.97,26.05,28.11,28.12,"38,780","47,780","54,190","58,470","58,490",,
11,DC,District of Columbia,47-0000,Construction and Extraction Occupations,major,"10,770",5.8,16.701,0.43,26.12,"54,320",2.3,13.30,18.21,25.36,33.25,41.13,"27,670","37,870","52,750","69,150","85,560",,
11,DC,District of Columbia,49-0000,"Installation, Maintenance, and Repair Occupations",major,"9,040",5.3,14.027,0.36,25.10,"52,200",1.5,13.94,18.89,25.37,30.63,35.69,"29,000","39,290","52,770","63,720","74,230",,
11,DC,District of Columbia,51-0000,Production Occupations,major,"5,050",4.3,7.834,0.12,23.92,"49,750",9.8,9.52,14.14,22.88,32.27,40.59,"19,790","29,420","47,600","67,110","84,420",,
11,DC,District of Columbia,53-0000,Transportation and Material Moving Occupations,major,"13,320",4.1,20.660,0.31,19.68,"40,940",7.1,9.25,12.13,17.40,22.98,30.82,"19,230","25,240","36,200","47,790","64,110",,
12,FL,Florida,11-0000,Management Occupations,major,"233,420",1.0,32.638,0.68,50.62,"105,290",0.4,21.73,30.46,43.73,62.04,89.34,"45,190","63,350","90,950","129,050","185,830",,
12,FL,Florida,13-0000,Business and Financial Operations Occupations,major,"370,310",1.3,51.779,1.08,29.38,"61,110",0.4,15.33,19.67,26.52,35.75,45.86,"31,900","40,920","55,160","74,350","95,390",,
12,FL,Florida,15-0000,Computer and Mathematical Occupations,major,"155,170",1.8,21.697,0.82,33.15,"68,960",0.8,16.72,22.30,31.47,41.96,52.78,"34,780","46,380","65,460","87,280","109,790",,
12,FL,Florida,17-0000,Architecture and Engineering Occupations,major,"101,390",2.3,14.177,0.79,32.76,"68,140",0.9,16.41,22.16,30.73,41.76,52.55,"34,140","46,100","63,920","86,860","109,290",,
12,FL,Florida,19-0000,"Life, Physical, and Social Science Occupations",major,"38,600",3.5,5.398,0.64,28.13,"58,520",1.4,14.14,17.87,24.19,34.72,46.77,"29,410","37,160","50,310","72,220","97,290",,
12,FL,Florida,21-0000,Community and Social Service Occupations,major,"83,390",1.4,11.660,0.79,19.52,"40,590",0.9,11.44,14.03,17.81,23.18,30.24,"23,790","29,170","37,050","48,210","62,890",,
12,FL,Florida,23-0000,Legal Occupations,major,"76,080",1.8,10.638,1.36,43.34,"90,140",2.4,15.63,20.31,29.43,54.46,#,"32,500","42,240","61,200","113,270",#,,
12,FL,Florida,25-0000,"Education, Training, and Library Occupations",major,"391,320",2.0,54.717,0.83,23.58,"49,040",2.4,9.78,14.51,21.11,29.17,38.95,"20,350","30,190","43,900","60,660","81,020",,
12,FL,Florida,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"87,170",2.0,12.189,0.91,21.88,"45,500",1.2,9.24,12.64,18.84,26.93,36.82,"19,220","26,290","39,190","56,010","76,580",,
12,FL,Florida,29-0000,Healthcare Practitioners and Technical Occupations,major,"444,830",1.4,62.199,1.06,33.31,"69,290",0.8,14.13,19.78,27.26,36.32,56.06,"29,380","41,140","56,710","75,540","116,600",,
12,FL,Florida,31-0000,Healthcare Support Occupations,major,"211,070",1.4,29.514,0.96,12.84,"26,710",0.5,8.77,10.13,11.88,14.42,17.88,"18,250","21,060","24,720","30,000","37,190",,
12,FL,Florida,33-0000,Protective Service Occupations,major,"220,290",1.3,30.803,1.23,18.94,"39,400",2.4,8.79,11.06,16.02,23.93,34.17,"18,290","23,000","33,320","49,770","71,080",,
12,FL,Florida,35-0000,Food Preparation and Serving Related Occupations,major,"731,220",0.7,102.245,1.17,10.22,"21,250",0.5,7.69,8.20,9.05,11.16,14.51,"15,990","17,050","18,820","23,220","30,180",,
12,FL,Florida,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"277,070",1.0,38.742,1.19,10.89,"22,660",0.5,7.81,8.49,9.79,12.08,15.72,"16,240","17,660","20,370","25,130","32,690",,
12,FL,Florida,39-0000,Personal Care and Service Occupations,major,"199,360",1.6,27.876,0.99,11.49,"23,900",0.7,7.80,8.47,9.79,12.76,17.59,"16,220","17,620","20,360","26,550","36,580",,
12,FL,Florida,41-0000,Sales and Related Occupations,major,"937,420",0.8,131.077,1.23,17.64,"36,690",0.6,8.04,8.99,12.16,20.43,33.61,"16,730","18,700","25,290","42,490","69,920",,
12,FL,Florida,43-0000,Office and Administrative Support Occupations,major,"1,342,490",0.8,187.716,1.13,15.07,"31,340",0.2,8.99,10.93,13.89,17.94,22.92,"18,700","22,730","28,900","37,320","47,680",,
12,FL,Florida,45-0000,"Farming, Fishing, and Forestry Occupations",major,"31,400",7.0,4.391,1.38,10.23,"21,280",1.4,7.67,8.14,8.94,10.75,15.49,"15,950","16,940","18,590","22,360","32,230",,
12,FL,Florida,47-0000,Construction and Extraction Occupations,major,"254,690",1.1,35.612,0.92,17.73,"36,880",0.5,9.99,12.60,16.35,21.30,27.82,"20,770","26,210","34,000","44,310","57,860",,
12,FL,Florida,49-0000,"Installation, Maintenance, and Repair Occupations",major,"294,440",1.1,41.171,1.06,18.92,"39,350",0.4,10.21,13.23,17.61,23.55,29.36,"21,250","27,510","36,630","48,990","61,070",,
12,FL,Florida,51-0000,Production Occupations,major,"265,280",1.5,37.094,0.57,15.21,"31,630",0.4,8.51,10.28,13.65,18.12,24.28,"17,690","21,380","28,390","37,700","50,500",,
12,FL,Florida,53-0000,Transportation and Material Moving Occupations,major,"405,270",1.4,56.668,0.84,15.12,"31,440",1.5,8.19,9.43,12.64,17.56,24.02,"17,030","19,610","26,290","36,520","49,950",,
13,GA,Georgia,11-0000,Management Occupations,major,"202,980",0.9,53.708,1.11,50.81,"105,680",0.6,23.08,31.07,43.72,62.04,89.02,"48,000","64,620","90,930","129,040","185,150",,
13,GA,Georgia,13-0000,Business and Financial Operations Occupations,major,"187,930",1.3,49.728,1.03,33.75,"70,200",0.9,16.87,22.06,29.76,40.41,53.76,"35,090","45,880","61,900","84,060","111,810",,
13,GA,Georgia,15-0000,Computer and Mathematical Occupations,major,"99,790",1.9,26.406,0.99,35.49,"73,810",0.8,17.89,24.67,34.31,44.65,55.24,"37,210","51,310","71,360","92,870","114,890",,
13,GA,Georgia,17-0000,Architecture and Engineering Occupations,major,"51,210",1.9,13.550,0.75,34.78,"72,350",1.0,18.55,24.78,33.16,43.19,53.76,"38,580","51,540","68,980","89,830","111,810",,
13,GA,Georgia,19-0000,"Life, Physical, and Social Science Occupations",major,"18,420",3.5,4.875,0.58,29.12,"60,580",1.4,14.11,18.64,26.82,36.54,47.85,"29,340","38,780","55,780","75,990","99,530",,
13,GA,Georgia,21-0000,Community and Social Service Occupations,major,"42,780",1.8,11.320,0.77,19.73,"41,040",3.8,10.20,13.27,17.38,24.38,33.08,"21,210","27,610","36,150","50,710","68,800",,
13,GA,Georgia,23-0000,Legal Occupations,major,"27,530",3.2,7.285,0.93,46.46,"96,630",4.3,15.66,20.40,32.56,62.58,#,"32,570","42,440","67,720","130,160",#,,
13,GA,Georgia,25-0000,"Education, Training, and Library Occupations",major,"264,960",0.9,70.109,1.07,21.17,"44,040",1.8,8.42,10.69,20.71,28.01,34.58,"17,510","22,240","43,080","58,260","71,930",,
13,GA,Georgia,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"38,750",3.9,10.254,0.76,24.13,"50,190",2.5,9.20,13.20,19.89,30.31,41.44,"19,140","27,450","41,360","63,040","86,180",,
13,GA,Georgia,29-0000,Healthcare Practitioners and Technical Occupations,major,"202,080",1.7,53.472,0.91,32.86,"68,360",1.7,13.12,17.77,26.15,35.60,57.25,"27,280","36,960","54,390","74,050","119,080",,
13,GA,Georgia,31-0000,Healthcare Support Occupations,major,"86,770",2.0,22.960,0.74,12.40,"25,800",1.0,8.06,9.15,11.20,14.40,18.27,"16,760","19,020","23,290","29,940","38,010",,
13,GA,Georgia,33-0000,Protective Service Occupations,major,"100,740",1.4,26.655,1.07,16.43,"34,180",1.3,8.70,11.13,14.88,19.72,26.29,"18,090","23,150","30,960","41,020","54,690",,
13,GA,Georgia,35-0000,Food Preparation and Serving Related Occupations,major,"327,770",1.0,86.729,0.99,9.68,"20,130",0.7,7.63,8.07,8.81,10.24,13.64,"15,870","16,790","18,330","21,300","28,360",,
13,GA,Georgia,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"110,930",1.7,29.351,0.90,11.29,"23,490",0.9,7.79,8.49,9.95,13.07,17.07,"16,210","17,650","20,690","27,190","35,510",,
