AREA,ST,STATE,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
08,CO,Colorado,53-0000,Transportation and Material Moving Occupations,major,"118,340",1.7,54.847,0.816,16.42,"34,160",1.3,8.36,10.63,14.78,19.74,26.25,"17,400","22,110","30,740","41,070","54,590",,
09,CT,Connecticut,11-0000,Management Occupations,major,"109,820",1.2,68.697,1.450,54.81,"114,010",0.7,23.87,33.71,47.71,66.70,#,"49,650","70,120","99,230","138,740",#,,
09,CT,Connecticut,13-0000,Business and Financial Operations Occupations,major,"82,050",2.1,51.322,1.071,37.15,"77,270",1.0,19.22,24.84,32.91,42.93,57.67,"39,980","51,660","68,460","89,290","119,950",,
09,CT,Connecticut,15-0000,Computer and Mathematical Occupations,major,"42,420",2.6,26.535,1.027,38.33,"79,720",0.9,21.56,28.47,37.27,46.79,56.26,"44,830","59,230","77,520","97,320","117,030",,
09,CT,Connecticut,17-0000,Architecture and Engineering Occupations,major,"33,150",3.8,20.733,1.143,36.08,"75,050",1.1,21.65,27.70,35.12,43.98,51.84,"45,040","57,610","73,050","91,480","107,820",,
09,CT,Connecticut,19-0000,"Life, Physical, and Social Science Occupations",major,"12,330",7.1,7.712,0.921,35.48,"73,790",2.2,18.71,23.27,32.74,42.70,55.48,"38,920","48,390","68,090","88,810","115,400",,
09,CT,Connecticut,21-0000,Community and Social Service Occupations,major,"32,390",2.3,20.261,1.354,24.00,"49,930",0.8,12.84,16.10,22.79,31.04,37.70,"26,710","33,490","47,410","64,570","78,410",,
09,CT,Connecticut,23-0000,Legal Occupations,major,"13,290",2.7,8.314,1.065,49.68,"103,340",3.1,19.00,25.71,36.92,64.27,#,"39,510","53,470","76,790","133,680",#,,
09,CT,Connecticut,25-0000,"Education, Training, and Library Occupations",major,"126,850",2.6,79.351,1.192,27.28,"56,750",2.7,11.24,15.59,25.32,35.68,43.96,"23,370","32,420","52,670","74,210","91,440",,
09,CT,Connecticut,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"21,360",3.0,13.363,0.989,26.69,"55,510",5.0,10.44,15.26,22.47,33.00,46.23,"21,710","31,740","46,740","68,640","96,160",,
09,CT,Connecticut,29-0000,Healthcare Practitioners and Technical Occupations,major,"94,190",2.3,58.919,1.019,37.83,"78,690",1.3,18.07,25.03,32.70,42.12,59.76,"37,590","52,060","68,020","87,610","124,310",,
09,CT,Connecticut,31-0000,Healthcare Support Occupations,major,"54,090",2.9,33.834,1.085,15.55,"32,340",0.9,10.84,12.66,14.80,17.73,21.08,"22,540","26,330","30,780","36,880","43,850",,
09,CT,Connecticut,33-0000,Protective Service Occupations,major,"35,750",2.2,22.363,0.892,22.51,"46,820",2.3,10.26,13.26,22.24,29.78,35.76,"21,330","27,580","46,270","61,940","74,380",,
09,CT,Connecticut,35-0000,Food Preparation and Serving Related Occupations,major,"122,370",1.2,76.547,0.882,11.58,"24,100",0.8,8.40,8.80,9.71,12.82,17.46,"17,480","18,300","20,200","26,670","36,310",,
09,CT,Connecticut,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"57,590",1.9,36.021,1.096,14.43,"30,010",1.1,8.86,10.04,13.12,17.43,22.05,"18,430","20,880","27,280","36,260","45,870",,
09,CT,Connecticut,39-0000,Personal Care and Service Occupations,major,"52,760",2.5,33.003,1.225,13.44,"27,960",1.5,8.52,9.16,11.16,15.16,21.83,"17,730","19,050","23,220","31,540","45,400",,
09,CT,Connecticut,41-0000,Sales and Related Occupations,major,"161,680",1.3,101.134,0.957,21.42,"44,550",2.0,8.68,9.39,13.22,23.92,42.93,"18,060","19,520","27,490","49,760","89,290",,
09,CT,Connecticut,43-0000,Office and Administrative Support Occupations,major,"267,890",1.1,167.573,0.990,18.68,"38,850",0.7,10.07,13.34,17.60,22.96,28.14,"20,950","27,740","36,600","47,750","58,530",,
09,CT,Connecticut,45-0000,"Farming, Fishing, and Forestry Occupations",major,590,17.3,0.371,0.116,15.81,"32,870",4.6,8.73,9.71,13.41,18.89,28.34,"18,150","20,200","27,900","39,290","58,950",,
09,CT,Connecticut,47-0000,Construction and Extraction Occupations,major,"45,670",2.0,28.570,0.716,24.83,"51,640",0.7,14.56,18.36,24.09,30.11,36.18,"30,290","38,190","50,110","62,620","75,260",,
09,CT,Connecticut,49-0000,"Installation, Maintenance, and Repair Occupations",major,"52,000",2.1,32.528,0.839,23.37,"48,610",0.8,12.49,16.62,22.40,29.09,35.58,"25,970","34,570","46,580","60,510","74,010",,
09,CT,Connecticut,51-0000,Production Occupations,major,"95,970",3.2,60.030,0.926,18.67,"38,840",1.1,10.16,12.82,17.14,22.70,29.12,"21,130","26,670","35,660","47,210","60,560",,
09,CT,Connecticut,53-0000,Transportation and Material Moving Occupations,major,"84,430",2.1,52.817,0.785,15.89,"33,050",0.9,9.02,10.71,14.20,19.02,25.13,"18,770","22,280","29,530","39,560","52,260",,
10,DE,Delaware,11-0000,Management Occupations,major,"17,930",3.3,45.070,0.951,58.26,"121,180",1.7,29.10,38.86,52.45,71.23,#,"60,540","80,830","109,100","148,150",#,,
10,DE,Delaware,13-0000,Business and Financial Operations Occupations,major,"23,120",3.1,58.119,1.213,32.37,"67,320",1.5,17.58,22.05,29.29,39.74,51.63,"36,570","45,860","60,910","82,660","107,380",,
10,DE,Delaware,15-0000,Computer and Mathematical Occupations,major,"12,080",7.4,30.379,1.176,37.06,"77,080",1.5,21.04,27.18,36.39,45.83,55.46,"43,750","56,540","75,690","95,330","115,350",,
10,DE,Delaware,17-0000,Architecture and Engineering Occupations,major,"7,230",13.1,18.190,1.003,36.44,"75,780",3.5,16.95,23.56,33.59,47.71,61.40,"35,260","49,000","69,860","99,230","127,720",,
10,DE,Delaware,19-0000,"Life, Physical, and Social Science Occupations",major,"5,310",4.1,13.344,1.593,34.36,"71,480",3.3,17.82,24.34,32.08,42.52,54.86,"37,060","50,620","66,730","88,440","114,100",,
10,DE,Delaware,21-0000,Community and Social Service Occupations,major,"5,860",2.7,14.736,0.985,20.46,"42,550",2.0,12.28,15.23,19.27,24.48,31.41,"25,540","31,670","40,080","50,920","65,330",,
10,DE,Delaware,23-0000,Legal Occupations,major,"4,480",6.0,11.252,1.441,53.72,"111,730",4.9,17.73,25.35,44.81,77.09,#,"36,870","52,730","93,200","160,340",#,,
10,DE,Delaware,25-0000,"Education, Training, and Library Occupations",major,"22,810",3.8,57.346,0.862,24.91,"51,820",2.9,11.32,17.25,23.79,32.03,38.29,"23,550","35,880","49,490","66,620","79,640",,
10,DE,Delaware,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"3,700",6.8,9.297,0.688,23.55,"48,980",5.5,9.25,12.69,19.44,28.67,38.91,"19,230","26,390","40,440","59,630","80,930",,
10,DE,Delaware,29-0000,Healthcare Practitioners and Technical Occupations,major,"25,370",3.3,63.787,1.104,36.95,"76,850",2.3,16.01,23.65,31.44,40.04,64.38,"33,290","49,190","65,400","83,270","133,910",,
10,DE,Delaware,31-0000,Healthcare Support Occupations,major,"10,680",6.7,26.849,0.861,14.07,"29,260",1.4,9.94,11.38,13.33,15.69,18.87,"20,670","23,680","27,730","32,640","39,240",,
10,DE,Delaware,33-0000,Protective Service Occupations,major,"9,130",5.5,22.959,0.915,18.61,"38,710",3.7,9.43,11.99,16.65,22.32,31.74,"19,610","24,940","34,630","46,420","66,020",,
10,DE,Delaware,35-0000,Food Preparation and Serving Related Occupations,major,"35,240",1.4,88.614,1.021,10.58,"22,020",1.1,7.63,8.19,9.25,11.92,15.42,"15,880","17,030","19,230","24,780","32,070",,
10,DE,Delaware,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"13,610",4.4,34.217,1.042,12.21,"25,400",1.9,7.85,8.79,10.92,14.35,18.27,"16,320","18,290","22,710","29,840","38,000",,
10,DE,Delaware,39-0000,Personal Care and Service Occupations,major,"9,050",5.4,22.756,0.844,12.65,"26,300",2.0,7.83,8.70,10.83,14.48,20.34,"16,290","18,100","22,520","30,110","42,300",,
10,DE,Delaware,41-0000,Sales and Related Occupations,major,"46,400",2.5,116.661,1.103,17.62,"36,640",2.1,7.91,8.91,11.88,20.24,33.66,"16,460","18,530","24,720","42,100","70,020",,
10,DE,Delaware,43-0000,Office and Administrative Support Occupations,major,"70,860",2.2,178.167,1.053,16.71,"34,760",0.7,9.34,11.88,15.55,20.57,26.08,"19,430","24,720","32,340","42,790","54,250",,
10,DE,Delaware,45-0000,"Farming, Fishing, and Forestry Occupations",major,720,10.9,1.808,0.563,15.11,"31,420",3.7,8.63,10.46,13.64,19.27,23.96,"17,960","21,760","28,380","40,080","49,850",,
10,DE,Delaware,47-0000,Construction and Extraction Occupations,major,"15,000",2.8,37.705,0.945,21.32,"44,340",1.1,12.26,15.29,19.79,26.30,33.15,"25,490","31,800","41,170","54,710","68,950",,
10,DE,Delaware,49-0000,"Installation, Maintenance, and Repair Occupations",major,"15,270",3.3,38.397,0.990,21.60,"44,930",1.1,11.96,15.43,20.78,27.45,32.95,"24,870","32,100","43,220","57,100","68,530",,
10,DE,Delaware,51-0000,Production Occupations,major,"20,790",8.6,52.269,0.807,15.78,"32,810",2.5,8.92,10.49,13.06,19.40,27.08,"18,550","21,830","27,170","40,350","56,320",,
10,DE,Delaware,53-0000,Transportation and Material Moving Occupations,major,"23,100",3.0,58.079,0.864,15.68,"32,620",1.8,8.35,10.18,13.71,18.89,26.61,"17,360","21,170","28,510","39,290","55,360",,
11,DC,District of Columbia,11-0000,Management Occupations,major,"84,890",1.4,132.765,2.802,58.87,"122,460",2.4,27.46,42.24,57.33,71.22,#,"57,110","87,860","119,250","148,140",#,,
11,DC,District of Columbia,13-0000,Business and Financial Operations Occupations,major,"89,380",1.7,139.792,2.917,41.37,"86,060",1.3,21.79,29.67,39.33,49.94,64.07,"45,320","61,710","81,800","103,870","133,260",,
11,DC,District of Columbia,15-0000,Computer and Mathematical Occupations,major,"33,180",3.5,51.892,2.008,42.19,"87,760",4.7,23.70,31.05,41.41,52.84,62.39,"49,290","64,580","86,130","109,900","129,760",,
11,DC,District of Columbia,17-0000,Architecture and Engineering Occupations,major,"12,570",4.5,19.661,1.084,46.55,"96,830",6.0,23.37,31.67,45.59,60.69,73.21,"48,620","65,870","94,830","126,230","152,280",,
11,DC,District of Columbia,19-0000,"Life, Physical, and Social Science Occupations",major,"18,770",3.5,29.357,3.505,47.33,"98,440",4.3,21.30,31.69,45.66,60.70,74.75,"44,310","65,910","94,960","126,250","155,480",,
11,DC,District of Columbia,21-0000,Community and Social Service Occupations,major,"10,020",7.6,15.677,1.048,24.63,"51,230",4.9,11.62,15.93,22.14,31.59,40.56,"24,170","33,120","46,050","65,700","84,360",,
11,DC,District of Columbia,23-0000,Legal Occupations,major,"37,490",1.7,58.630,7.507,67.22,"139,820",4.3,26.71,40.22,65.45,#,#,"55,560","83,650","136,130",#,#,,
11,DC,District of Columbia,25-0000,"Education, Training, and Library Occupations",major,"33,370",9.7,52.192,0.784,30.27,"62,970",4.8,11.12,16.79,27.19,37.73,52.18,"23,130","34,920","56,560","78,480","108,540",,
11,DC,District of Columbia,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"25,440",2.8,39.788,2.946,35.69,"74,240",3.1,14.67,22.11,32.82,44.90,57.10,"30,500","45,980","68,260","93,390","118,770",,
11,DC,District of Columbia,29-0000,Healthcare Practitioners and Technical Occupations,major,"27,070",5.6,42.340,0.732,39.05,"81,230",3.5,17.18,24.40,33.34,45.15,66.93,"35,730","50,760","69,350","93,920","139,220",,
11,DC,District of Columbia,31-0000,Healthcare Support Occupations,major,"10,420",7.8,16.302,0.523,14.82,"30,820",3.2,9.13,10.64,13.55,17.80,22.43,"18,990","22,130","28,190","37,030","46,650",,
11,DC,District of Columbia,33-0000,Protective Service Occupations,major,"25,710",2.2,40.202,1.603,27.48,"57,160",11.7,12.61,16.97,23.74,33.53,48.73,"26,220","35,300","49,380","69,740","101,360",,
11,DC,District of Columbia,35-0000,Food Preparation and Serving Related Occupations,major,"43,110",2.3,67.424,0.777,13.17,"27,400",2.5,8.29,8.91,11.31,15.43,20.08,"17,250","18,540","23,520","32,080","41,760",,
11,DC,District of Columbia,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"21,750",3.7,34.017,1.035,13.78,"28,670",2.1,9.11,10.55,13.04,15.95,19.37,"18,940","21,940","27,130","33,170","40,300",,
11,DC,District of Columbia,39-0000,Personal Care and Service Occupations,major,"8,920",10.4,13.950,0.518,16.12,"33,540",3.2,8.76,9.82,13.50,19.26,26.59,"18,230","20,430","28,080","40,060","55,300",,
11,DC,District of Columbia,41-0000,Sales and Related Occupations,major,"23,060",4.8,36.069,0.341,20.84,"43,360",2.8,8.91,10.07,14.48,24.74,40.29,"18,530","20,950","30,120","51,460","83,800",,
11,DC,District of Columbia,43-0000,Office and Administrative Support Occupations,major,"93,510",3.4,146.242,0.864,21.61,"44,940",1.0,12.48,15.74,20.48,26.22,32.23,"25,950","32,730","42,600","54,540","67,030",,
11,DC,District of Columbia,47-0000,Construction and Extraction Occupations,major,"9,670",5.8,15.122,0.379,25.29,"52,600",2.6,13.05,17.64,24.37,31.84,39.17,"27,140","36,690","50,680","66,220","81,470",,
11,DC,District of Columbia,49-0000,"Installation, Maintenance, and Repair Occupations",major,"8,920",5.2,13.949,0.360,24.36,"50,660",2.2,14.10,18.32,24.40,29.60,34.81,"29,320","38,100","50,760","61,560","72,410",,
11,DC,District of Columbia,51-0000,Production Occupations,major,"5,800",5.1,9.074,0.140,22.44,"46,680",10.3,9.22,12.87,20.88,30.14,38.34,"19,180","26,780","43,440","62,680","79,740",,
11,DC,District of Columbia,53-0000,Transportation and Material Moving Occupations,major,"16,260",5.5,25.426,0.378,18.76,"39,010",6.2,9.29,12.52,16.65,21.93,28.38,"19,320","26,030","34,640","45,610","59,030",,
12,FL,Florida,11-0000,Management Occupations,major,"223,890",1.1,31.516,0.665,50.22,"104,470",0.5,21.68,30.17,43.41,61.90,#,"45,100","62,760","90,290","128,750",#,,
12,FL,Florida,13-0000,Business and Financial Operations Occupations,major,"372,540",1.2,52.442,1.094,28.86,"60,020",0.5,15.23,19.34,25.89,35.16,45.31,"31,680","40,230","53,850","73,140","94,250",,
12,FL,Florida,15-0000,Computer and Mathematical Occupations,major,"154,080",2.2,21.690,0.839,32.28,"67,140",0.9,16.31,21.59,30.49,40.88,51.34,"33,930","44,910","63,420","85,030","106,780",,
12,FL,Florida,17-0000,Architecture and Engineering Occupations,major,"103,640",1.8,14.589,0.804,32.18,"66,930",0.9,16.23,21.59,29.94,40.96,51.30,"33,750","44,900","62,270","85,190","106,710",,
12,FL,Florida,19-0000,"Life, Physical, and Social Science Occupations",major,"38,460",3.5,5.413,0.646,27.94,"58,120",1.6,13.88,17.81,24.25,34.43,46.80,"28,860","37,030","50,430","71,610","97,350",,
12,FL,Florida,21-0000,Community and Social Service Occupations,major,"81,830",1.6,11.520,0.770,19.47,"40,500",1.0,11.63,14.06,17.83,23.20,30.34,"24,180","29,250","37,090","48,250","63,100",,
12,FL,Florida,23-0000,Legal Occupations,major,"73,230",2.2,10.308,1.320,41.93,"87,210",2.5,15.24,19.93,29.29,52.91,#,"31,700","41,460","60,920","110,040",#,,
12,FL,Florida,25-0000,"Education, Training, and Library Occupations",major,"388,050",1.8,54.625,0.821,23.16,"48,180",2.2,9.55,13.94,20.76,29.00,38.52,"19,870","29,010","43,180","60,320","80,110",,
12,FL,Florida,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"84,650",2.2,11.916,0.882,22.31,"46,400",1.1,9.20,13.18,19.32,27.06,37.74,"19,130","27,410","40,190","56,290","78,490",,
12,FL,Florida,29-0000,Healthcare Practitioners and Technical Occupations,major,"433,280",1.5,60.992,1.055,32.79,"68,200",0.8,13.81,19.33,26.78,35.93,55.91,"28,720","40,200","55,710","74,740","116,300",,
12,FL,Florida,31-0000,Healthcare Support Occupations,major,"214,360",1.5,30.174,0.968,12.66,"26,340",0.5,8.68,10.05,11.73,14.29,17.67,"18,060","20,910","24,390","29,720","36,750",,
12,FL,Florida,33-0000,Protective Service Occupations,major,"220,810",1.5,31.083,1.239,18.99,"39,500",2.4,8.82,11.12,16.40,24.07,33.99,"18,350","23,120","34,110","50,060","70,700",,
12,FL,Florida,35-0000,Food Preparation and Serving Related Occupations,major,"708,980",0.7,99.800,1.150,10.12,"21,050",0.5,7.53,7.92,8.94,11.12,14.50,"15,660","16,470","18,600","23,140","30,160",,
12,FL,Florida,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"280,140",1.1,39.435,1.200,10.94,"22,760",0.6,7.70,8.41,9.77,12.27,15.93,"16,010","17,490","20,330","25,510","33,140",,
12,FL,Florida,39-0000,Personal Care and Service Occupations,major,"193,340",1.7,27.216,1.010,11.49,"23,910",0.7,7.63,8.29,9.68,12.79,17.95,"15,880","17,240","20,140","26,610","37,330",,
12,FL,Florida,41-0000,Sales and Related Occupations,major,"908,830",0.9,127.933,1.210,17.94,"37,320",0.7,7.88,8.95,12.43,21.00,34.31,"16,380","18,610","25,860","43,670","71,370",,
12,FL,Florida,43-0000,Office and Administrative Support Occupations,major,"1,374,400",0.8,193.469,1.143,14.74,"30,670",0.2,8.71,10.69,13.65,17.64,22.60,"18,120","22,230","28,390","36,700","47,000",,
12,FL,Florida,45-0000,"Farming, Fishing, and Forestry Occupations",major,"33,380",4.1,4.699,1.464,10.23,"21,270",1.7,7.55,7.99,8.86,10.89,15.34,"15,710","16,630","18,430","22,660","31,900",,
12,FL,Florida,47-0000,Construction and Extraction Occupations,major,"274,060",1.2,38.578,0.967,17.80,"37,030",0.6,10.05,12.67,16.18,21.19,28.03,"20,910","26,340","33,640","44,070","58,310",,
12,FL,Florida,49-0000,"Installation, Maintenance, and Repair Occupations",major,"286,840",1.1,40.377,1.041,18.80,"39,100",0.4,10.24,13.20,17.53,23.51,29.09,"21,310","27,460","36,460","48,900","60,510",,
12,FL,Florida,51-0000,Production Occupations,major,"262,700",1.3,36.980,0.571,15.12,"31,450",0.4,8.42,10.25,13.60,18.09,24.20,"17,510","21,330","28,290","37,630","50,340",,
12,FL,Florida,53-0000,Transportation and Material Moving Occupations,major,"392,460",1.4,55.246,0.821,15.04,"31,290",1.2,8.06,9.46,12.71,17.53,23.89,"16,760","19,680","26,430","36,460","49,680",,
13,GA,Georgia,11-0000,Management Occupations,major,"212,700",1.0,56.800,1.199,49.40,"102,750",0.5,22.41,30.23,42.45,60.22,#,"46,610","62,870","88,290","125,260",#,,
13,GA,Georgia,13-0000,Business and Financial Operations Occupations,major,"187,260",1.5,50.007,1.043,33.64,"69,970",0.9,16.92,22.02,29.70,40.31,53.03,"35,200","45,800","61,770","83,850","110,300",,
13,GA,Georgia,15-0000,Computer and Mathematical Occupations,major,"97,140",1.7,25.940,1.004,35.75,"74,360",1.5,17.79,24.53,34.05,44.58,55.40,"37,010","51,010","70,830","92,720","115,240",,
13,GA,Georgia,17-0000,Architecture and Engineering Occupations,major,"52,250",1.9,13.952,0.769,33.26,"69,190",1.0,17.75,23.51,31.65,41.64,51.14,"36,930","48,890","65,830","86,610","106,380",,
13,GA,Georgia,19-0000,"Life, Physical, and Social Science Occupations",major,"19,330",4.8,5.163,0.616,29.63,"61,620",1.6,14.67,19.25,26.91,36.88,48.39,"30,510","40,030","55,960","76,700","100,650",,
13,GA,Georgia,21-0000,Community and Social Service Occupations,major,"42,970",1.9,11.474,0.767,19.80,"41,180",3.5,10.64,13.46,17.55,24.34,32.61,"22,130","28,000","36,490","50,620","67,830",,
13,GA,Georgia,23-0000,Legal Occupations,major,"26,790",3.5,7.155,0.916,44.92,"93,440",4.1,15.53,20.20,31.30,60.96,#,"32,290","42,010","65,100","126,800",#,,
13,GA,Georgia,25-0000,"Education, Training, and Library Occupations",major,"268,680",1.1,71.750,1.078,21.16,"44,020",2.1,8.25,10.85,20.71,27.96,34.57,"17,160","22,560","43,080","58,150","71,910",,
13,GA,Georgia,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"36,420",3.6,9.725,0.720,23.85,"49,620",1.8,9.00,13.42,19.89,30.01,40.76,"18,710","27,910","41,370","62,420","84,780",,
13,GA,Georgia,29-0000,Healthcare Practitioners and Technical Occupations,major,"197,890",1.6,52.845,0.914,31.95,"66,450",1.9,12.92,17.53,25.82,35.17,54.39,"26,870","36,470","53,710","73,150","113,130",,
13,GA,Georgia,31-0000,Healthcare Support Occupations,major,"85,590",2.0,22.855,0.733,12.12,"25,220",1.1,7.90,8.93,11.06,14.26,17.83,"16,430","18,570","23,010","29,660","37,090",,
13,GA,Georgia,33-0000,Protective Service Occupations,major,"95,650",2.3,25.543,1.018,16.40,"34,120",1.4,8.65,11.45,14.88,19.60,25.94,"17,980","23,810","30,960","40,760","53,960",,
13,GA,Georgia,35-0000,Food Preparation and Serving Related Occupations,major,"324,280",0.9,86.597,0.998,9.61,"19,990",0.8,7.47,7.76,8.65,10.30,13.55,"15,540","16,150","18,000","21,410","28,190",,
13,GA,Georgia,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"109,270",1.8,29.179,0.888,11.21,"23,320",0.9,7.68,8.41,9.96,12.90,16.80,"15,970","17,500","20,720","26,820","34,950",,
13,GA,Georgia,39-0000,Personal Care and Service Occupations,major,"73,090",3.4,19.519,0.724,10.88,"22,640",1.4,7.53,7.96,8.97,11.57,17.36,"15,670","16,570","18,660","24,070","36,110",,
13,GA,Georgia,41-0000,Sales and Related Occupations,major,"411,010",1.1,109.756,1.038,16.62,"34,560",1.1,7.64,8.55,11.10,18.55,32.41,"15,890","17,780","23,090","38,580","67,400",,
